Time,Temperature (C),Humidity (%),Pressure (hPa),Gas (Ohm),PM10,PM2.5,PM100
1740783714.1232972,24.14796875,42.2195917350887,1000.6032026894719,164538,15,22,25
1740783715.1365862,24.1551953125,42.22637149460325,1000.6030763745775,163574,15,22,25
1740783716.1496778,24.1602734375,42.20304276732725,1000.6011246525529,164055,14,21,23
1740783717.1626225,24.1649609375,42.179673484159466,1000.5968045274633,163894,14,21,23
1740783718.1755629,24.170625,42.16835986574255,1000.5992664760731,164862,14,21,23
1740783719.1885197,24.1762890625,42.16899089485453,1000.6034514764168,164216,14,21,23
1740783720.201674,24.18390625,42.18775753342943,1000.595353522774,164538,14,21,23
1740783721.2147474,24.1919140625,42.23046693063422,1000.5947930017567,163415,14,21,23
1740783722.2277553,24.1989453125,42.243201119952175,1000.599512252503,163574,13,18,20
1740783723.240605,24.20734375,42.25011365806402,1000.5995963421315,164216,13,18,20
